Age,Breed1,Breed2,Gender,Color1,Color2,MaturitySize,Vaccinated,FurLength,Dewormed,Sterilized,Health,Quantity,AdoptionSpeed,AdoptionSpeedBinary
6,307,0,2,2,0,2,2,1,2,2,1,1,4,1
3,129,307,2,1,7,1,3,2,1,2,1,1,4,1
1,307,0,1,1,0,2,1,2,1,2,1,1,4,1
1,292,266,2,2,5,2,2,1,2,2,1,1,1,0
24,264,0,1,1,7,2,1,3,1,1,1,1,4,1
9,176,307,2,1,4,2,2,1,1,1,1,1,4,1
10,264,0,2,1,0,2,1,3,1,1,1,1,4,1
3,307,78,2,1,2,2,1,2,1,2,1,1,2,0
3,307,0,1,1,7,2,1,1,1,2,1,1,3,1
2,307,0,2,2,7,2,2,1,2,2,1,1,2,0
3,247,0,1,2,7,2,2,2,2,2,1,1,4,1
1,307,307,2,1,2,2,2,2,2,2,1,2,2,0
5,292,0,1,2,7,2,2,1,1,2,1,1,0,0
3,266,0,1,2,5,1,2,1,2,2,1,1,4,1
6,266,0,2,3,4,2,1,1,1,2,1,1,4,1
7,307,0,1,1,2,2,2,2,2,2,1,1,4,1
2,307,307,3,2,3,2,2,2,2,2,1,6,4,1
1,266,0,2,1,7,2,1,1,1,2,1,1,2,0
2,266,0,3,3,6,2,2,1,1,2,1,3,3,1
2,266,0,1,1,6,2,2,1,2,2,1,2,2,0
18,307,307,2,1,2,3,1,1,1,1,1,4,4,1
2,307,0,1,1,0,2,1,2,1,2,1,1,1,0
2,141,307,1,2,0,2,2,2,2,2,1,1,1,0
48,205,0,2,2,7,1,1,3,1,1,1,1,2,0
2,265,0,2,1,6,2,2,2,2,2,1,1,2,0
1,266,0,2,1,7,1,2,1,2,2,1,1,1,0
2,307,0,3,1,2,2,2,1,2,2,1,4,3,1
4,307,0,2,3,0,3,1,1,1,2,1,1,2,0
9,266,0,1,4,0,3,1,1,1,2,1,1,4,1
3,265,0,3,1,6,2,2,2,2,2,1,6,4,1
2,266,0,1,3,5,2,2,1,2,2,1,1,3,1
2,307,103,2,1,2,2,1,2,1,1,1,1,4,1
32,109,0,2,3,0,3,1,3,1,2,1,1,2,0
76,307,0,1,2,5,2,1,1,1,1,1,1,4,1
6,254,0,2,1,4,2,2,1,2,2,1,3,4,1
24,266,0,1,4,0,3,2,1,2,2,1,1,3,1
3,307,0,1,2,5,2,2,1,1,2,1,2,4,1
2,141,307,2,3,5,2,1,2,1,2,1,1,1,0
4,307,0,2,1,2,2,1,2,1,2,1,4,4,1
48,307,0,1,1,0,2,3,1,3,3,1,1,4,1
9,266,294,1,6,0,2,2,2,1,2,1,1,2,0
2,307,0,2,2,0,2,1,1,1,2,1,1,3,1
4,299,0,1,1,6,2,2,1,2,2,1,1,1,0
24,284,292,3,1,6,1,2,2,1,2,1,4,3,1
20,304,271,1,2,5,3,1,3,1,1,1,1,4,1
10,266,0,1,1,0,2,1,1,1,1,1,1,4,1
2,266,0,3,4,6,2,2,1,2,2,1,5,4,1
4,307,307,1,1,0,2,1,1,1,2,1,1,4,1
60,265,254,2,2,3,2,1,2,1,1,1,1,2,0
1,265,0,3,1,6,1,2,1,2,2,1,2,3,1
5,307,0,1,2,7,2,1,1,1,2,1,1,4,1
1,307,0,1,2,4,2,2,1,2,2,1,1,3,1
2,266,0,2,1,4,1,2,1,1,2,1,1,2,0
3,265,266,2,5,6,2,2,1,2,2,1,1,3,1
108,141,0,2,4,5,3,3,1,3,3,1,1,2,0
3,307,307,2,1,2,2,1,2,1,3,1,1,4,1
12,307,141,1,2,0,2,3,1,3,3,1,1,2,0
12,141,0,1,2,0,3,3,1,3,3,1,1,2,0
3,307,0,2,1,0,2,2,1,1,2,1,1,1,0
1,307,0,2,1,7,2,2,1,1,2,1,2,1,0
1,307,307,2,1,2,1,2,1,1,3,1,2,4,1
4,307,0,2,1,7,2,2,2,1,2,1,2,4,1
60,132,0,2,1,0,2,3,1,3,3,1,1,4,1
1,173,0,3,1,2,2,2,1,2,2,1,3,0,0
2,265,0,2,1,6,1,1,2,1,2,1,1,3,1
6,265,0,1,1,0,2,1,2,1,1,1,1,3,1
3,266,266,1,7,0,2,2,1,1,2,1,1,2,0
36,307,0,2,3,0,2,1,1,1,1,1,1,4,1
4,307,0,1,5,0,2,1,1,1,2,1,1,2,0
2,78,307,2,1,2,2,1,1,1,2,1,1,3,1
2,266,0,2,1,4,1,2,1,2,2,1,1,2,0
12,272,0,2,1,7,2,1,2,1,1,1,1,4,1
2,307,0,2,2,7,2,2,1,2,2,1,1,3,1
84,128,0,2,2,7,1,1,1,1,1,1,1,3,1
3,307,307,1,1,0,2,2,1,1,2,1,1,1,0
3,265,0,2,3,7,2,2,2,2,2,1,1,2,0
3,266,0,3,4,5,2,2,1,1,2,1,2,3,1
31,307,307,2,1,7,2,1,1,1,2,1,1,4,1
4,266,0,1,2,5,1,1,1,1,2,1,1,2,0
2,307,0,2,1,0,2,2,1,1,2,1,1,3,1
24,205,205,2,2,7,1,3,3,3,3,1,1,2,0
6,266,0,3,3,4,3,1,1,1,3,1,2,4,1
3,292,0,1,1,7,2,2,1,1,1,1,1,3,1
24,266,0,3,1,4,2,2,1,2,2,1,4,4,1
30,266,0,1,1,2,3,1,1,1,1,1,2,1,0
2,266,0,1,3,6,2,2,1,2,2,1,1,3,1
3,266,0,1,3,0,2,2,1,1,2,1,1,2,0
2,266,266,2,1,4,1,2,1,2,2,1,1,1,0
36,266,254,2,1,4,2,1,1,1,1,1,1,4,1
3,266,0,2,1,0,1,2,1,2,2,1,1,1,0
4,307,109,1,3,0,2,1,2,2,1,1,1,4,1
5,307,0,2,1,7,2,2,1,2,2,1,2,4,1
3,141,307,2,1,0,3,2,1,2,2,1,1,1,0
12,307,0,2,3,5,2,2,2,2,2,1,1,4,1
2,265,299,1,1,7,2,2,2,2,3,1,1,2,0
24,213,307,2,1,2,2,1,2,1,1,1,1,3,1
4,266,266,3,1,2,2,2,1,2,2,1,4,4,1
11,266,266,2,1,4,2,1,1,1,1,1,1,4,1
1,265,0,2,1,7,1,2,1,2,2,1,1,1,0
1,266,0,2,2,7,1,2,1,1,2,1,1,2,0
4,266,265,1,1,7,2,1,2,1,2,1,1,3,1
2,239,307,2,2,0,2,3,1,3,2,1,1,3,1
36,266,0,1,2,5,2,3,1,3,3,1,1,3,1
12,307,0,3,2,0,2,3,2,3,3,1,4,4,1
5,307,0,2,1,0,2,1,2,1,2,1,1,3,1
4,307,0,1,5,7,2,1,2,1,2,1,1,1,0
1,78,189,3,1,2,1,2,1,1,2,1,2,1,0
2,307,307,2,1,2,2,2,1,2,2,1,1,3,1
11,307,0,1,2,7,1,3,1,3,3,1,1,3,1
7,195,179,2,1,2,2,1,2,1,2,1,1,1,0
7,307,0,2,1,2,1,1,1,1,1,1,1,4,1
4,307,0,2,2,3,2,1,1,1,2,1,1,4,1
3,266,0,2,1,7,1,2,1,2,2,1,1,2,0
7,307,0,1,1,0,2,2,2,2,2,1,1,3,1
2,266,0,1,1,7,1,2,1,2,2,1,1,1,0
24,292,265,3,2,6,2,1,2,1,1,1,2,0,0
4,292,265,2,7,0,2,2,2,1,2,1,1,2,0
2,307,0,1,1,0,2,2,1,3,2,1,1,2,0
1,141,0,2,1,4,2,2,1,2,2,1,1,1,0
11,266,0,2,1,4,2,1,1,1,1,1,1,2,0
27,307,0,2,2,7,2,1,1,1,1,1,1,4,1
1,307,0,2,1,2,2,2,2,1,2,1,3,3,1
2,307,0,2,1,2,2,2,1,2,2,1,1,3,1
36,179,0,1,2,0,1,1,1,1,1,1,1,2,0
2,307,0,2,1,2,2,2,1,1,2,1,1,2,0
1,285,263,2,1,2,3,2,3,1,2,1,1,2,0
8,292,246,1,2,7,3,2,1,2,2,1,1,1,0
12,266,0,2,1,7,2,1,1,1,1,1,1,4,1
3,265,0,1,1,0,1,2,2,1,2,1,1,2,0
84,285,265,2,1,4,2,3,2,3,1,1,1,2,0
7,243,0,2,1,7,2,2,1,2,2,1,1,4,1
12,307,0,1,1,7,2,1,2,1,1,1,1,3,1
3,266,0,1,2,4,2,2,2,2,2,1,1,3,1
3,307,0,2,2,0,2,2,1,1,2,1,1,1,0
3,266,0,2,4,7,2,1,1,1,2,1,2,3,1
26,128,307,2,2,5,2,1,1,1,1,1,1,4,1
3,265,266,2,1,2,2,2,2,1,2,1,2,3,1
6,254,0,2,1,3,1,1,1,1,1,1,2,1,0
2,307,0,2,1,2,2,2,1,2,2,1,1,3,1
8,264,0,2,2,7,2,2,3,2,2,1,1,1,0
2,299,265,1,6,0,1,2,3,1,2,1,1,3,1
6,266,0,1,1,7,1,2,1,2,2,1,1,2,0
1,307,0,2,7,0,2,2,1,1,2,1,1,3,1
1,266,0,3,1,2,2,2,1,2,2,1,5,4,1
24,179,307,1,2,3,2,3,2,3,2,1,1,4,1
3,265,0,1,6,7,2,2,2,2,2,1,1,4,1
2,307,0,2,1,2,2,1,1,1,2,1,1,3,1
2,307,0,1,1,2,1,2,1,1,2,1,1,3,1
24,307,0,2,5,0,2,3,3,3,3,1,1,1,0
4,307,0,2,1,2,2,1,1,1,2,1,1,4,1
60,307,0,3,1,2,2,1,1,1,1,1,3,3,1
2,307,103,2,2,0,2,2,1,2,2,1,1,1,0
24,307,0,1,2,0,2,1,2,1,1,1,1,4,1
108,69,0,1,3,0,2,3,3,3,3,1,1,3,1
8,265,265,3,1,4,2,2,2,2,2,1,3,4,1
24,307,0,2,2,0,1,1,1,1,1,1,1,4,1
2,266,247,1,6,7,1,2,1,2,2,1,1,0,0
3,218,128,2,5,6,2,2,2,1,2,1,1,1,0
8,265,0,1,6,7,2,1,2,1,2,1,1,4,1
0,307,307,3,1,2,1,2,1,2,2,1,8,3,1
10,266,0,2,2,5,2,2,2,1,1,1,1,1,0
3,307,0,1,2,0,2,3,1,3,2,1,1,3,1
12,266,0,2,1,7,2,1,1,1,2,1,1,2,0
1,299,265,3,1,3,1,2,2,1,2,1,2,1,0
12,307,0,1,7,0,2,3,1,3,2,1,1,2,0
3,307,0,1,1,2,2,1,2,1,2,1,1,3,1
18,307,307,2,1,0,2,1,1,1,1,1,1,4,1
4,307,0,2,2,0,2,1,2,1,2,1,1,3,1
2,307,0,1,2,0,2,1,2,1,2,1,1,2,0
3,189,307,1,1,4,2,1,2,1,2,1,1,3,1
3,307,0,1,2,7,2,2,1,2,2,1,1,1,0
2,266,0,3,1,6,2,2,2,2,2,1,4,1,0
24,292,266,2,7,0,1,1,1,1,1,1,1,0,0
12,206,0,1,1,6,2,1,2,2,2,1,1,2,0
2,266,0,1,1,0,1,2,1,2,2,1,1,4,1
3,307,0,1,2,5,1,2,1,2,2,1,1,2,0
2,76,307,2,1,7,2,2,1,1,2,1,1,2,0
1,265,0,1,2,0,1,1,2,1,2,1,1,2,0
2,266,0,1,2,3,1,2,1,2,2,1,1,1,0
24,265,0,2,2,4,1,1,2,1,1,1,1,1,0
1,307,0,3,1,2,2,2,2,2,2,1,9,3,1
2,265,265,2,1,3,2,2,2,2,2,1,1,2,0
2,307,0,1,1,2,2,2,1,1,2,1,1,2,0
24,292,299,2,4,7,2,1,1,1,1,1,1,3,1
24,307,307,2,2,7,2,1,2,1,1,1,1,3,1
1,307,0,3,1,2,2,2,2,2,2,1,5,4,1
24,307,0,2,7,0,2,1,1,1,1,1,1,4,1
24,266,0,2,5,6,1,3,1,3,3,1,1,2,0
3,307,0,1,1,2,2,1,1,1,2,1,1,2,0
6,307,0,1,1,7,2,1,2,1,3,1,1,4,1
2,266,0,3,1,7,2,2,1,2,2,1,2,3,1
1,265,266,1,3,7,2,2,2,2,2,1,1,2,0
6,266,0,2,4,0,2,1,1,1,1,1,1,4,1
2,307,0,2,1,2,2,1,1,1,2,1,1,4,1
1,265,266,3,1,6,2,2,2,2,2,1,2,1,0
6,299,0,1,2,3,2,2,1,1,2,1,1,2,0
3,307,0,1,2,5,1,3,3,3,3,1,1,4,1
3,266,0,1,1,7,2,1,1,1,2,1,1,3,1
2,307,0,1,1,2,2,2,1,2,2,1,4,4,1
18,299,0,1,6,0,2,2,1,2,2,1,1,2,0
3,307,0,2,1,2,2,2,1,2,2,1,1,1,0
6,266,0,2,4,0,1,1,1,1,1,1,1,4,1
1,254,266,2,7,0,1,2,1,2,2,1,3,1,0
3,307,109,2,1,2,2,1,2,1,2,1,1,3,1
2,266,0,2,5,7,1,2,1,1,2,1,1,2,0
4,266,0,2,2,0,2,2,1,2,2,1,1,3,1
72,266,0,2,1,7,2,1,2,1,1,1,1,4,1
2,307,307,1,2,5,2,1,1,1,3,1,2,2,0
2,307,0,3,1,7,2,2,1,2,2,1,4,0,0
4,266,0,1,1,3,1,1,1,1,2,1,2,4,1
84,20,0,2,1,2,2,1,1,1,1,1,1,4,1
18,265,0,3,2,0,2,2,2,2,2,1,4,0,0
1,307,0,1,2,7,2,2,2,2,2,1,1,1,0
1,307,26,1,1,2,3,1,2,1,2,1,1,2,0
3,307,0,2,1,2,2,2,2,1,2,1,3,2,0
12,195,179,1,6,0,1,1,2,1,3,1,1,0,0
2,266,0,1,2,7,2,2,1,2,2,1,1,2,0
24,109,0,1,3,0,3,1,3,1,1,1,1,2,0
48,205,307,1,5,0,1,1,2,1,1,1,1,1,0
2,266,0,3,3,5,1,2,2,2,2,1,2,1,0
10,307,0,2,5,7,2,1,1,1,2,1,1,3,1
2,307,307,2,2,0,2,3,1,1,2,1,1,3,1
1,265,0,3,1,5,1,2,2,2,2,1,5,4,1
17,307,0,2,1,0,1,1,1,1,1,1,1,4,1
24,78,0,2,2,0,4,1,1,1,1,1,1,2,0
2,265,266,1,1,7,2,2,2,1,2,1,1,0,0
60,213,0,1,7,0,2,1,2,1,1,1,1,2,0
8,266,0,1,2,3,2,3,1,2,2,1,1,4,1
6,266,0,1,1,7,2,2,2,1,2,1,1,4,1
5,266,0,2,1,6,1,2,1,2,2,1,1,2,0
0,266,0,3,1,3,2,2,1,2,2,1,6,3,1
1,265,0,1,1,6,2,2,2,1,2,1,1,2,0
12,266,0,1,5,6,2,2,1,1,2,1,1,3,1
10,307,0,1,2,0,3,1,2,1,1,1,1,2,0
0,266,0,3,1,6,2,2,1,2,2,1,2,3,1
48,307,0,1,1,7,2,1,1,1,3,1,1,4,1
1,307,117,2,1,2,2,1,1,1,1,1,1,4,1
3,307,307,2,2,0,2,2,2,1,2,1,1,3,1
1,265,266,3,2,3,2,2,1,2,2,1,3,4,1
3,266,0,1,3,5,2,2,1,1,2,1,1,4,1
2,307,307,2,2,0,2,2,1,2,2,1,2,4,1
1,299,266,1,3,0,1,2,1,2,2,1,1,1,0
2,307,307,1,1,2,1,2,1,2,3,1,2,3,1
4,266,0,2,1,4,2,2,1,2,2,1,3,2,0
2,266,0,2,2,6,1,2,1,1,1,1,1,2,0
3,241,0,2,6,0,2,2,2,2,2,1,1,2,0
1,307,0,2,1,7,2,2,1,2,2,1,1,2,0
12,266,0,1,1,5,2,2,1,1,2,1,2,2,0
3,266,0,2,2,7,2,2,1,2,2,1,2,1,0
1,307,0,1,3,0,2,2,1,2,2,1,1,1,0
4,307,0,2,1,2,1,3,1,3,3,1,1,4,1
2,307,0,3,1,2,2,2,1,2,2,1,7,4,1
4,266,0,1,1,7,2,2,2,2,2,1,1,1,0
3,299,0,2,2,5,2,2,1,1,2,1,2,4,1
1,218,307,2,1,2,2,1,2,3,2,1,1,3,1
2,213,307,1,1,7,2,1,2,2,1,1,1,2,0
9,266,0,2,6,0,2,2,1,3,3,1,1,4,1
4,266,0,1,1,7,2,2,1,2,2,1,1,1,0
1,243,0,2,1,0,2,2,1,1,2,1,1,1,0
2,266,0,3,2,6,2,2,1,2,2,1,4,1,0
15,292,0,2,6,0,2,1,1,1,2,1,1,3,1
3,307,0,1,1,0,2,3,1,3,3,1,1,2,0
2,307,0,3,2,4,2,2,2,2,3,1,4,4,1
1,307,307,3,2,7,2,2,1,2,2,1,3,1,0
14,213,307,2,7,0,2,1,1,1,1,1,1,3,1
2,266,0,1,1,6,2,1,1,1,2,1,4,3,1
12,307,0,2,1,0,2,2,2,1,1,1,1,2,0
8,78,0,2,1,2,2,3,1,3,2,1,1,1,0
3,307,103,1,1,2,2,1,2,1,2,1,1,2,0
36,307,0,2,1,7,2,2,1,2,2,1,1,3,1
3,266,0,1,1,6,2,2,1,1,2,1,1,2,0
5,266,0,1,1,4,1,1,1,1,2,1,1,1,0
4,266,0,1,1,4,2,2,1,2,2,1,1,0,0
1,266,254,2,1,4,2,2,1,1,2,1,1,1,0
12,265,0,1,4,7,2,2,2,1,1,1,1,1,0
4,265,0,2,2,0,1,2,2,2,2,1,1,1,0
7,307,307,1,1,2,2,1,1,1,3,1,1,4,1
5,307,0,2,1,2,2,2,1,1,2,1,1,2,0
2,266,0,3,2,4,2,3,1,3,3,1,2,2,0
30,243,0,2,6,7,2,2,2,2,2,1,1,1,0
85,141,141,1,5,0,2,1,1,1,2,1,1,3,1
2,307,103,1,1,2,2,2,1,2,2,1,1,1,0
5,307,0,1,2,7,2,2,2,2,3,1,1,4,1
2,266,299,1,1,6,2,2,1,1,2,1,1,1,0
3,307,0,2,1,2,2,2,1,2,2,1,1,4,1
62,205,0,1,1,2,2,1,1,1,2,1,1,2,0
7,307,0,2,1,0,1,1,1,1,1,1,1,3,1
0,254,0,2,1,3,1,2,2,2,2,1,1,1,0
4,141,307,1,1,0,2,1,1,1,1,1,1,2,0
2,266,0,1,2,6,2,2,1,1,2,1,1,2,0
6,265,0,2,2,5,2,3,3,3,2,1,1,2,0
1,266,0,2,1,2,2,2,1,2,2,1,1,2,0
1,266,266,3,1,3,2,2,1,1,2,1,3,1,0
24,307,0,2,5,7,2,1,2,1,1,1,1,4,1
36,103,307,2,1,2,3,3,2,3,3,1,1,4,1
4,103,307,2,1,3,3,1,2,1,2,1,1,2,0
1,307,218,2,1,7,2,1,2,1,2,1,1,3,1
12,307,0,1,4,0,2,1,1,1,2,1,1,4,1
60,189,0,1,1,2,3,1,1,1,2,1,1,3,1
1,266,0,2,1,2,2,2,1,2,2,1,3,1,0
10,285,0,1,2,5,3,1,3,1,2,1,1,1,0
5,265,0,1,1,0,2,3,2,3,3,1,1,1,0
72,266,0,1,1,7,2,1,1,1,1,1,1,4,1
3,264,0,2,1,6,2,2,3,2,2,1,1,1,0
1,307,0,1,2,7,2,2,2,2,2,1,1,1,0
2,292,265,2,2,5,1,2,2,2,2,1,1,4,1
1,266,264,2,1,6,2,2,3,2,2,1,2,1,0
12,265,0,2,6,0,2,1,2,1,1,1,1,4,1
4,307,152,1,1,0,2,1,1,1,2,1,1,4,1
2,307,0,2,2,0,2,2,1,1,2,1,1,2,0
84,69,0,1,2,3,2,3,2,3,2,1,1,4,1
37,76,307,1,1,7,2,1,1,1,2,1,1,1,0
3,243,0,2,1,0,1,1,2,2,1,1,1,2,0
1,266,0,3,1,2,1,2,1,2,2,1,4,3,1
4,266,0,2,1,2,1,2,2,2,2,1,1,4,1
1,266,0,3,3,4,1,1,1,1,2,1,3,3,1
5,307,0,1,2,5,2,3,1,3,3,1,1,4,1
2,266,0,2,1,6,1,2,1,1,2,1,1,2,0
10,266,292,2,6,7,2,1,1,1,1,1,1,3,1
5,266,299,2,2,3,1,1,1,1,2,1,1,2,0
5,281,295,2,6,0,2,1,1,1,1,1,1,2,0
12,245,0,2,1,2,2,2,3,1,1,1,1,2,0
1,265,0,3,6,7,1,2,2,3,3,1,5,4,1
60,266,0,2,7,0,3,1,1,1,1,1,1,3,1
12,117,307,2,2,5,2,3,1,3,3,1,1,4,1
4,265,0,1,1,2,2,2,2,2,2,1,1,2,0
2,265,0,3,1,0,3,2,2,2,3,1,2,2,0
9,266,266,2,2,4,2,2,1,2,2,1,2,4,1
24,307,0,1,7,0,2,3,1,3,3,1,1,4,1
21,307,5,2,4,5,2,1,2,2,2,1,1,1,0
18,307,307,3,2,0,2,1,2,1,1,1,2,4,1
3,266,0,1,3,0,2,1,1,1,2,1,1,3,1
1,266,0,2,1,2,1,2,1,2,2,1,1,3,1
1,307,0,1,2,0,2,2,1,2,2,1,1,3,1
2,307,0,2,2,0,2,2,1,1,2,1,4,3,1
5,266,0,3,1,4,2,1,1,1,1,1,2,1,0
2,307,0,2,5,7,1,1,1,1,2,1,1,2,0
3,266,0,1,1,7,2,1,2,1,1,1,1,4,1
2,307,0,1,4,0,2,2,1,2,2,1,1,3,1
108,307,0,2,1,7,2,3,2,3,3,1,1,3,1
24,307,0,2,1,7,2,2,1,2,2,1,1,4,1
2,307,0,2,1,3,2,2,1,2,2,1,3,1,0
1,189,307,3,1,2,2,1,1,1,2,1,8,1,0
3,266,0,2,1,2,2,2,1,1,2,1,1,4,1
48,205,195,2,5,7,1,1,2,1,1,1,2,1,0
1,307,0,2,1,2,2,1,1,1,3,1,1,2,0
39,307,307,2,2,0,2,1,1,1,1,1,1,4,1
2,307,218,2,1,7,2,2,2,2,2,1,1,1,0
1,307,0,2,2,7,2,2,1,2,2,1,1,3,1
3,307,0,3,1,2,2,2,1,2,2,1,3,3,1
7,265,0,1,1,7,2,1,2,1,1,1,1,2,0
1,307,0,1,4,5,2,2,2,1,2,1,1,2,0
1,266,0,3,1,7,1,2,1,2,2,1,2,1,0
16,307,0,1,2,0,2,1,1,1,1,1,2,4,1
5,307,0,3,3,0,2,1,1,1,2,1,2,3,1
3,266,0,2,4,7,1,2,1,2,2,1,1,4,1
36,307,0,1,2,3,2,2,1,2,3,1,1,4,1
3,307,0,1,3,0,2,1,2,1,2,1,1,4,1
51,266,0,1,3,4,2,1,1,1,1,1,1,4,1
12,205,0,1,7,0,1,3,2,3,3,1,1,1,0
4,103,307,2,1,2,2,1,2,1,1,1,1,3,1
6,265,265,2,1,7,2,2,2,2,2,1,1,4,1
12,307,0,2,2,5,1,3,1,3,3,1,1,4,1
3,266,0,3,1,6,2,2,1,2,2,1,7,2,0
2,307,0,2,1,2,2,3,2,3,3,1,1,1,0
24,266,0,2,1,4,2,1,1,1,1,1,1,3,1
36,266,0,2,1,0,2,2,1,2,2,1,7,4,1
3,265,0,2,1,7,2,2,2,2,3,1,1,4,1
11,266,0,2,2,3,1,1,1,1,1,1,1,2,0
12,307,0,2,4,7,2,2,1,1,1,1,1,3,1
7,266,0,2,1,0,2,3,1,1,3,1,1,4,1
2,307,307,3,1,0,2,2,2,2,2,1,6,4,1
2,283,0,3,1,6,1,2,1,2,2,1,3,3,1
12,264,265,1,1,6,3,1,3,1,1,1,1,3,1
2,307,307,2,5,0,2,2,2,1,2,1,1,3,1
36,285,0,2,1,2,2,1,2,1,1,1,1,1,0
5,265,0,2,3,0,2,2,2,1,2,1,1,2,0
3,307,141,2,1,0,2,1,1,1,2,1,1,4,1
4,266,265,2,5,6,2,1,1,1,2,1,1,2,0
48,265,0,1,2,7,2,1,2,1,1,1,1,3,1
1,266,0,1,4,0,1,2,1,2,2,1,3,2,0
5,265,0,1,3,4,2,1,2,1,2,1,1,3,1
6,307,0,2,1,2,2,1,1,1,1,1,1,3,1
3,307,0,2,2,7,2,1,2,1,2,1,1,1,0
1,266,0,3,1,2,2,2,1,2,2,1,4,2,0
48,307,0,2,3,5,2,2,2,1,1,1,1,4,1
39,285,0,2,6,7,3,3,3,3,3,1,1,4,1
3,307,0,1,1,7,2,1,2,1,2,1,1,2,0
7,266,0,2,6,0,1,1,1,1,3,1,1,4,1
3,273,0,1,1,6,1,2,2,2,2,1,1,1,0
3,266,0,2,2,3,2,2,1,1,2,1,7,4,1
108,272,0,2,2,5,2,3,2,3,1,1,1,4,1
1,265,266,3,1,4,2,2,2,2,2,1,4,2,0
2,307,0,2,2,0,2,1,1,1,2,1,1,2,0
4,299,0,2,4,7,2,1,1,1,2,1,1,3,1
1,307,0,1,1,2,2,2,1,2,2,1,1,2,0
10,78,307,1,1,2,3,1,2,1,1,1,1,3,1
2,307,0,1,1,2,2,2,1,2,2,1,1,3,1
2,307,0,1,2,5,2,1,1,1,1,1,1,2,0
1,307,0,2,1,7,2,1,2,1,2,1,1,2,0
2,307,0,1,1,2,2,2,1,1,2,1,1,1,0
2,307,0,2,2,5,2,2,1,1,2,1,1,1,0
23,264,0,1,6,7,3,1,3,1,2,1,1,1,0
60,307,119,1,1,5,2,1,2,1,1,1,1,1,0
24,307,307,1,1,7,2,1,2,1,1,1,2,4,1
23,266,0,3,1,3,2,2,1,1,1,1,3,4,1
3,285,0,1,7,0,1,2,2,2,2,1,1,0,0
4,266,0,2,2,4,2,2,1,1,2,1,1,3,1
5,307,0,2,5,0,2,1,2,1,1,1,2,4,1
36,307,0,2,1,7,3,1,1,1,1,1,1,4,1
2,266,0,1,7,0,2,1,2,1,2,1,1,2,0
3,307,0,1,5,0,2,2,1,1,2,1,1,1,0
1,307,0,2,7,0,2,2,1,2,2,1,1,1,0
3,307,0,2,1,2,1,2,1,2,2,1,1,3,1
1,307,0,3,2,0,2,2,1,2,2,1,7,4,1
4,307,0,1,2,4,3,1,1,1,2,1,1,4,1
3,307,307,1,2,7,2,2,1,2,2,1,1,3,1
60,307,0,2,5,0,2,1,1,1,1,1,1,4,1
1,266,0,1,3,7,1,2,1,2,2,1,1,4,1
1,266,0,2,1,2,2,2,1,2,2,1,3,3,1
108,179,0,2,2,0,1,1,2,1,1,1,1,2,0
8,266,0,1,2,6,2,3,1,3,3,1,1,4,1
8,266,266,2,6,7,2,1,1,1,2,1,1,3,1
60,277,266,2,1,6,2,1,2,1,1,1,2,3,1
3,251,0,3,1,5,2,2,2,2,2,1,3,4,1
0,266,266,1,3,0,2,2,1,2,2,1,1,1,0
12,266,0,2,2,4,1,2,1,1,1,1,1,3,1
36,147,179,2,7,0,1,1,2,1,1,1,1,1,0
2,266,0,1,2,3,1,2,1,2,2,1,2,2,0
48,218,307,2,1,0,2,1,2,1,1,1,1,3,1
48,307,0,2,2,7,2,1,2,1,3,1,1,2,0
3,207,0,1,1,2,1,1,3,1,3,1,1,1,0
1,266,0,3,1,3,1,2,1,2,2,1,2,3,1
8,307,0,1,4,0,2,1,1,1,2,1,1,4,1
5,265,0,1,3,5,2,2,2,1,2,1,1,4,1
4,307,0,2,2,7,2,1,1,1,2,1,1,1,0
2,266,0,3,1,2,2,2,1,2,2,1,5,2,0
4,307,0,2,2,5,1,1,1,1,2,1,2,3,1
1,266,0,2,1,0,1,2,1,2,2,1,1,2,0
5,266,0,3,1,2,2,1,1,1,2,1,3,3,1
108,292,283,2,2,6,1,1,1,1,1,1,1,4,1
1,49,307,2,2,7,2,2,1,2,2,1,1,2,0
17,266,0,1,1,6,2,1,1,1,1,1,1,2,0
17,266,292,2,2,5,2,1,1,1,1,1,1,2,0
1,307,0,2,1,7,2,2,2,2,2,1,1,2,0
1,243,0,2,1,2,2,2,1,2,2,1,1,1,0
5,307,307,3,1,2,2,2,1,2,3,1,2,2,0
6,307,200,2,2,0,2,1,1,1,1,1,1,4,1
1,307,0,2,1,0,2,2,2,2,2,1,1,3,1
1,266,0,2,1,6,1,2,1,1,2,1,1,1,0
1,266,0,1,2,4,2,2,1,1,2,1,1,3,1
1,266,0,3,1,3,1,3,1,1,3,1,2,3,1
48,264,0,3,1,7,3,1,3,1,2,1,3,2,0
3,266,0,2,1,7,2,2,1,1,1,1,1,1,0
2,307,0,1,2,5,2,2,2,1,2,1,1,1,0
3,265,0,3,3,6,2,2,2,2,3,1,6,2,0
9,306,266,1,1,7,2,1,1,1,1,1,1,2,0
1,266,0,2,1,0,2,2,1,2,2,1,1,1,0
12,266,0,1,6,7,3,1,1,1,1,1,1,4,1
1,307,307,3,1,2,2,2,2,2,2,1,3,1,0
1,307,307,1,1,0,2,2,2,1,2,1,1,2,0
1,307,0,3,1,0,2,2,1,1,2,1,6,4,1
3,265,0,3,1,6,2,2,2,2,2,1,2,2,0
